timestamp,sum_open_interest,sum_open_interest_value
2023-07-13 23:55:00+00:00,7094758.0,184462168.22467127
2023-07-14 23:55:00+00:00,6702756.0,179006791.63436893
2023-07-15 23:55:00+00:00,7003960.0,191368508.3494648
2023-07-16 23:55:00+00:00,7388592.0,202306015.11863905
2023-07-17 23:55:00+00:00,7250864.0,194808963.088
2023-07-18 23:55:00+00:00,7366937.0,188062903.5576392
2023-07-19 23:55:00+00:00,7032741.0,185516103.28813893
2023-07-20 23:55:00+00:00,6541757.0,165735413.595
2023-07-21 23:55:00+00:00,6533123.0,166884403.8282991
2023-07-22 23:55:00+00:00,6093832.0,149201382.688
2023-07-23 23:55:00+00:00,5989296.0,148324915.44
2023-07-24 23:55:00+00:00,6062237.0,141747225.534
2023-07-25 23:55:00+00:00,5871292.0,136646056.8693808
2023-07-26 23:55:00+00:00,6449750.0,162142379.73604
2023-07-27 23:55:00+00:00,5979207.0,150048199.665
2023-07-28 23:55:00+00:00,6128129.0,152069521.135
2023-07-29 23:55:00+00:00,6094353.0,153368090.56707805
2023-07-30 23:55:00+00:00,5769382.0,139900355.25467113
2023-07-31 23:55:00+00:00,5640737.0,133854689.01
2023-08-01 23:55:00+00:00,5854886.0,140360534.61521485
2023-08-02 23:55:00+00:00,5614438.0,129811631.37099186
2023-08-03 23:55:00+00:00,6251248.0,141509500.976
2023-08-04 23:55:00+00:00,6216790.0,141879581.38
2023-08-05 23:55:00+00:00,6073789.0,137553099.483
2023-08-06 23:55:00+00:00,5526765.0,128141076.5186436
2023-08-07 23:55:00+00:00,5351215.0,123479286.125
2023-08-08 23:55:00+00:00,5732797.0,138621521.84434476
2023-08-09 23:55:00+00:00,5614128.0,136922967.792
2023-08-10 23:55:00+00:00,5558117.0,136942609.38436416
2023-08-11 23:55:00+00:00,5692326.0,140027416.78469244
2023-08-12 23:55:00+00:00,5953462.0,148365957.28644836
2023-08-13 23:55:00+00:00,5584052.0,135346453.9602772
2023-08-14 23:55:00+00:00,5608078.0,141160931.338
2023-08-15 23:55:00+00:00,5281536.0,126144205.824
2023-08-16 23:55:00+00:00,4892381.0,111697950.611
2023-08-17 23:55:00+00:00,4229781.0,91773540.88800448
2023-08-18 23:55:00+00:00,4189553.0,89367355.043
2023-08-19 23:55:00+00:00,4210841.0,92048984.26
2023-08-20 23:55:00+00:00,4276204.0,92953319.62856412
2023-08-21 23:55:00+00:00,4046201.0,85722388.96842685
2023-08-22 23:55:00+00:00,4221704.0,86785569.128
2023-08-23 23:55:00+00:00,4013122.0,86935796.44411044
2023-08-24 23:55:00+00:00,4087160.0,85875318.76
2023-08-25 23:55:00+00:00,4210070.0,85826487.02
2023-08-26 23:55:00+00:00,4276610.0,86698044.513795
2023-08-27 23:55:00+00:00,4158617.0,86421469.29189149
2023-08-28 23:55:00+00:00,4022360.0,82663520.36
2023-08-29 23:55:00+00:00,4021004.0,87448794.992
2023-08-30 23:55:00+00:00,4017922.0,83645100.196
2023-08-31 23:55:00+00:00,4082728.0,80519260.80060096
2023-09-01 23:55:00+00:00,4179370.0,80803939.58
2023-09-02 23:55:00+00:00,4203890.0,81866553.86
2023-09-03 23:55:00+00:00,4160976.0,81455266.176
2023-09-04 23:55:00+00:00,4225454.0,82414351.91287656
2023-09-05 23:55:00+00:00,4844279.0,98257890.36544526
2023-09-06 23:55:00+00:00,4513504.0,88536622.2997088
2023-09-07 23:55:00+00:00,4279921.0,85044665.20336366
2023-09-08 23:55:00+00:00,4548790.0,89106247.31
2023-09-09 23:55:00+00:00,4874346.0,94682861.65443404
2023-09-10 23:55:00+00:00,6052611.0,110312318.02631718
2023-09-11 23:55:00+00:00,6370187.0,112809428.05433176
2023-09-12 23:55:00+00:00,6133758.0,109981622.9180463
2023-09-13 23:55:00+00:00,6702269.0,123227917.834
2023-09-14 23:55:00+00:00,6592497.0,124064201.043
2023-09-15 23:55:00+00:00,6224583.0,119157192.369
2023-09-16 23:55:00+00:00,6311902.0,120689878.142
2023-09-17 23:55:00+00:00,6342627.0,119298471.243
2023-09-18 23:55:00+00:00,6062810.0,118975024.5096647
2023-09-19 23:55:00+00:00,5783256.0,115746085.584
2023-09-20 23:55:00+00:00,5643003.0,114468315.855
2023-09-21 23:55:00+00:00,5644886.0,109729483.64594032
2023-09-22 23:55:00+00:00,5666639.0,109993442.1605722
2023-09-23 23:55:00+00:00,5663768.0,110250907.888
2023-09-24 23:55:00+00:00,5597983.0,108388146.846
2023-09-25 23:55:00+00:00,5514682.0,106968370.74260686
2023-09-26 23:55:00+00:00,5461669.0,103862643.80183163
2023-09-27 23:55:00+00:00,5106106.0,97629836.46514252
2023-09-28 23:55:00+00:00,5261352.0,104853484.008
2023-09-29 23:55:00+00:00,5467675.0,110861906.15871224
2023-09-30 23:55:00+00:00,5984271.0,127901061.98608816
2023-10-01 23:55:00+00:00,5194415.0,123849983.1647939
2023-10-02 23:55:00+00:00,5367835.0,125521453.64
2023-10-03 23:55:00+00:00,5246755.0,123272508.725
2023-10-04 23:55:00+00:00,5237373.0,120985312.7865876
2023-10-05 23:55:00+00:00,5587487.0,126612455.42
2023-10-06 23:55:00+00:00,5730757.0,134142783.93461676
2023-10-07 23:55:00+00:00,5398699.0,125590531.12330456
2023-10-08 23:55:00+00:00,5390530.0,125173497.13
2023-10-09 23:55:00+00:00,5033339.0,111246858.578
2023-10-10 23:55:00+00:00,5142644.0,113601005.96
2023-10-11 23:55:00+00:00,5374014.0,118067087.58
2023-10-12 23:55:00+00:00,5132026.0,109168457.072
2023-10-13 23:55:00+00:00,4865632.0,106124299.552
2023-10-14 23:55:00+00:00,5125015.0,112750330.0
2023-10-15 23:55:00+00:00,4923329.0,107766748.481
2023-10-16 23:55:00+00:00,4861567.0,116453398.7041501
2023-10-17 23:55:00+00:00,5464512.0,130862528.01166464
2023-10-18 23:55:00+00:00,5124311.0,119908877.4
2023-10-19 23:55:00+00:00,5795458.0,144442535.303574
2023-10-20 23:55:00+00:00,6635846.0,179015217.542
2023-10-21 23:55:00+00:00,6608653.0,193891270.367
2023-10-22 23:55:00+00:00,6153517.0,178311142.9341209
2023-10-23 23:55:00+00:00,5467237.0,173521242.3397349
2023-10-24 23:55:00+00:00,5005382.0,150397104.42492622
2023-10-25 23:55:00+00:00,4964542.0,161010076.73268297
2023-10-26 23:55:00+00:00,4778822.0,156217456.98513857
2023-10-27 23:55:00+00:00,4939609.0,156945076.20669836
2023-10-28 23:55:00+00:00,4931080.0,156009509.04
2023-10-29 23:55:00+00:00,4928835.0,161605620.87325305
2023-10-30 23:55:00+00:00,5312972.0,185745941.4894787
2023-10-31 23:55:00+00:00,5412912.0,208072337.28
2023-11-01 23:55:00+00:00,5494063.0,227181527.79917473
2023-11-02 23:55:00+00:00,5702792.0,228673049.55697465
2023-11-03 23:55:00+00:00,5410646.0,214120904.804
2023-11-04 23:55:00+00:00,5313410.0,224375953.5485456
2023-11-05 23:55:00+00:00,5157454.0,212631387.6701224
2023-11-06 23:55:00+00:00,5288741.0,222835813.294
2023-11-07 23:55:00+00:00,5667749.0,244500348.79870665
2023-11-08 23:55:00+00:00,5443544.0,235215536.24
2023-11-09 23:55:00+00:00,4490660.0,204072096.943495
2023-11-10 23:55:00+00:00,4854406.0,273379615.47196853
2023-11-11 23:55:00+00:00,4925193.0,277244039.163
2023-11-12 23:55:00+00:00,5125095.0,287142088.1314172
2023-11-13 23:55:00+00:00,4838531.0,252226621.92895436
2023-11-14 23:55:00+00:00,5094627.0,289871155.9542481
2023-11-15 23:55:00+00:00,5360175.0,350903856.375
2023-11-16 23:55:00+00:00,5209195.0,301682607.323083
2023-11-17 23:55:00+00:00,4487170.0,260850014.6155796
2023-11-18 23:55:00+00:00,4407590.0,257812548.5097756
2023-11-19 23:55:00+00:00,4607004.0,283252426.932
2023-11-20 23:55:00+00:00,4807315.0,271395941.62673545
2023-11-21 23:55:00+00:00,4833348.0,251862389.491426
2023-11-22 23:55:00+00:00,4627863.0,266368062.55473772
2023-11-23 23:55:00+00:00,4685651.0,265062591.419
2023-11-24 23:55:00+00:00,4895593.0,278299775.271
2023-11-25 23:55:00+00:00,5324212.0,313210731.4630431
2023-11-26 23:55:00+00:00,5307487.0,305785021.87250835
2023-11-27 23:55:00+00:00,5285356.0,290857597.18647206
2023-11-28 23:55:00+00:00,5151101.0,299179636.22573435
2023-11-29 23:55:00+00:00,5378805.0,318246112.58658886
2023-11-30 23:55:00+00:00,5413324.0,320643115.97915494
2023-12-01 23:55:00+00:00,5546452.0,331460372.2968749
2023-12-02 23:55:00+00:00,5900939.0,375219514.3650369
2023-12-03 23:55:00+00:00,5918698.0,372917942.49409825
2023-12-04 23:55:00+00:00,5566888.0,342820096.816
2023-12-05 23:55:00+00:00,5275834.0,321403807.28
2023-12-06 23:55:00+00:00,5288041.0,327679523.8328106
2023-12-07 23:55:00+00:00,5949814.0,403296242.362
2023-12-08 23:20:00+00:00,6075999.0,448244674.227
2023-12-09 23:55:00+00:00,5453707.0,393866719.54
2023-12-10 23:55:00+00:00,5551514.0,415368572.4088061
2023-12-11 23:55:00+00:00,5259200.0,369382637.685584
2023-12-12 23:15:00+00:00,5390229.0,367575560.30375475
2023-12-13 23:55:00+00:00,4463446.0,316003880.82310736
2023-12-14 23:55:00+00:00,4853806.0,366777740.49983215
2023-12-15 23:55:00+00:00,5051617.0,365522058.92666125
2023-12-16 23:55:00+00:00,4976113.0,364987936.324
2023-12-17 23:55:00+00:00,4778668.0,340333718.33025163
2023-12-18 23:55:00+00:00,4710159.0,349570372.40921545
2023-12-19 23:55:00+00:00,4672911.0,341099138.445
2023-12-20 23:55:00+00:00,4925662.0,405862667.7584597
2023-12-21 23:55:00+00:00,4780565.0,448531730.56
2023-12-22 23:55:00+00:00,4964020.0,486900865.72
2023-12-23 23:55:00+00:00,5105191.0,549037766.095
2023-12-24 23:55:00+00:00,4928055.0,555338829.1037103
2023-12-25 23:55:00+00:00,4990739.0,605399805.913772
2023-12-26 23:55:00+00:00,4585565.0,516417159.17
2023-12-27 23:55:00+00:00,4940982.0,529525040.94
2023-12-28 23:55:00+00:00,5228700.0,532728168.392016
2023-12-29 23:55:00+00:00,5474426.0,580967984.824
2023-12-30 23:55:00+00:00,5274315.0,536577162.21
2023-12-31 23:55:00+00:00,5155195.0,522236719.085
2024-01-01 23:55:00+00:00,5299922.0,580182461.34
2024-01-02 23:55:00+00:00,5263771.0,561196945.165
2024-01-03 23:55:00+00:00,4080389.0,402070325.4756309
2024-01-04 23:55:00+00:00,4112964.0,432419367.06506383
2024-01-05 23:55:00+00:00,4016984.0,400890986.216
2024-01-06 23:55:00+00:00,4049781.0,379845316.7719743
2024-01-07 23:55:00+00:00,3921333.0,349965055.08614284
2024-01-08 23:55:00+00:00,4010134.0,391145656.2885668
2024-01-09 23:55:00+00:00,3986864.0,395421158.384
2024-01-10 23:55:00+00:00,4208798.0,430181829.4025936
2024-01-11 23:55:00+00:00,4541237.0,454309890.717
2024-01-12 23:55:00+00:00,4330398.0,396188113.02
2024-01-13 23:55:00+00:00,4418442.0,422514164.7447323
2024-01-14 23:55:00+00:00,4625475.0,434730910.7232263
2024-01-15 23:55:00+00:00,4591686.0,434581408.15225095
2024-01-16 23:55:00+00:00,4716675.0,460543203.5703008
2024-01-17 23:55:00+00:00,5313765.0,542182847.8633024
2024-01-18 23:55:00+00:00,5487456.0,517840247.808
2024-01-19 23:55:00+00:00,5252252.0,490534075.54
2024-01-20 23:55:00+00:00,5258861.0,486864479.2504917
2024-01-21 23:55:00+00:00,5178126.0,471228743.8524104
2024-01-22 23:55:00+00:00,5405379.0,451905074.3788737
2024-01-23 23:55:00+00:00,5280060.0,444866574.4653366
2024-01-24 23:55:00+00:00,5289655.0,471049067.405
2024-01-25 23:55:00+00:00,5342433.0,464587485.82853216
2024-01-26 23:55:00+00:00,5313430.0,490206424.94
2024-01-27 23:55:00+00:00,5474319.0,515091225.40745527
2024-01-28 23:55:00+00:00,5663974.0,543328033.898
2024-01-29 23:55:00+00:00,5998575.0,608735391.0
2024-01-30 23:55:00+00:00,5792398.0,586571625.8337983
2024-01-31 23:55:00+00:00,5430584.0,527499776.84
2024-02-01 23:55:00+00:00,5545714.0,542182274.924
2024-02-02 23:55:00+00:00,5574587.0,559939391.215
2024-02-03 23:55:00+00:00,5677115.0,554790949.6568928
2024-02-04 23:55:00+00:00,5763554.0,551199756.5352007
2024-02-05 23:55:00+00:00,5672277.0,542661068.313
2024-02-06 23:55:00+00:00,5746649.0,556880985.4921618
2024-02-07 23:55:00+00:00,5728774.0,578285362.656
2024-02-08 23:55:00+00:00,5798728.0,596016458.752
2024-02-09 23:55:00+00:00,5830104.0,622481607.0945276
2024-02-10 23:55:00+00:00,5962609.0,650138901.7789409
2024-02-11 23:55:00+00:00,5892899.0,633959381.1703533
2024-02-12 23:55:00+00:00,5702833.0,640359711.904
2024-02-13 23:55:00+00:00,5691095.0,641328451.0064237
2024-02-14 23:55:00+00:00,5973439.0,698000000.2066205
2024-02-15 23:55:00+00:00,5693279.0,646532336.6265644
2024-02-16 13:30:00+00:00,5745711.0,648091023.4391407
2024-02-17 23:55:00+00:00,5780323.0,630075274.1427364
2024-02-18 23:55:00+00:00,5698977.0,639995117.1
2024-02-19 23:55:00+00:00,6005768.0,669258762.848
2024-02-20 23:55:00+00:00,5877204.0,637679652.1205701
2024-02-21 23:55:00+00:00,5852380.0,616379652.0923386
2024-02-22 23:55:00+00:00,6102428.0,619890738.668
2024-02-23 23:55:00+00:00,6276451.0,628859071.6954219
2024-02-24 23:55:00+00:00,6306667.0,657734914.764
2024-02-25 23:55:00+00:00,6288063.0,651009450.453
2024-02-26 23:55:00+00:00,6074721.0,668213235.279
2024-02-27 23:55:00+00:00,5841547.0,633580029.167
2024-02-28 23:55:00+00:00,6024522.0,709742912.298
2024-02-29 23:55:00+00:00,6508508.0,816694092.348
2024-03-01 23:55:00+00:00,6685148.0,869069322.8958352
2024-03-02 23:55:00+00:00,6416888.0,832308874.928
2024-03-03 23:55:00+00:00,6429176.0,838645380.279435
2024-03-04 23:55:00+00:00,6619715.0,882946718.2658566
2024-03-05 23:55:00+00:00,5843592.0,732652932.694706
2024-03-06 23:55:00+00:00,5897054.0,771891751.876385
2024-03-07 23:55:00+00:00,6474636.0,932252709.1515548
2024-03-08 23:55:00+00:00,6385696.0,925022175.6890534
2024-03-09 23:55:00+00:00,6127364.0,884661711.9085667
2024-03-10 23:55:00+00:00,5856751.0,846238916.6702267
2024-03-11 23:55:00+00:00,5564391.0,829364464.9366574
2024-03-12 23:55:00+00:00,5802473.0,877300440.8122737
2024-03-13 23:55:00+00:00,6163543.0,1011085039.3202844
2024-03-14 23:55:00+00:00,6144690.0,1086608545.53
2024-03-15 23:55:00+00:00,5860726.0,1077954686.089038
2024-03-16 23:55:00+00:00,5585274.0,1017480951.7894404
2024-03-17 23:55:00+00:00,6182391.0,1248774975.699
2024-03-18 23:55:00+00:00,5846270.0,1146333276.7735448
2024-03-19 23:55:00+00:00,5442534.0,924795377.28
2024-03-20 23:55:00+00:00,5349215.0,1026594596.725
2024-03-21 23:55:00+00:00,5174795.0,929056820.325
2024-03-22 23:55:00+00:00,5409811.0,947860557.04377
2024-03-23 23:55:00+00:00,5445363.0,940550324.175
2024-03-24 23:55:00+00:00,5359918.0,986241132.7198434
2024-03-25 23:55:00+00:00,5460717.0,1032943574.6765472
2024-03-26 23:55:00+00:00,5448913.0,1038692339.2248578
2024-03-27 23:55:00+00:00,5550286.0,1034839724.128
2024-03-28 23:55:00+00:00,5640247.0,1070918458.7096876
2024-03-29 23:55:00+00:00,5738336.0,1102913917.536
2024-03-30 23:55:00+00:00,5693706.0,1106431263.6662405
2024-03-31 23:55:00+00:00,5870367.0,1189882298.331
2024-04-01 23:55:00+00:00,5706377.0,1097524607.541
2024-04-03 00:00:00+00:00,5468591.0,993359677.616878
2024-04-03 23:55:00+00:00,5266412.0,975121553.0453264
2024-04-04 23:55:00+00:00,5266942.0,969677526.482128
2024-04-06 00:00:00+00:00,5256781.0,916941778.0489331
2024-04-07 00:00:00+00:00,5155893.0,921605664.1537992
2024-04-08 00:00:00+00:00,5132447.0,921869600.352
